antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
REACT_OFF_LABEL_USE,"AGE_41_65, SEX_OTHER",0.13992,0.25194,0.03475,0.24835620354488283,0.9857751986380997,1.0,-0.0005014447999999935,0.9952320547684701,-0.016500743381910602,0.09730895242362299,-0.0047907874436772,0.19314293466916288
"AGE_41_65, REACT_OFF_LABEL_USE",SERIOUS_NO,0.03475,0.71979,0.02527,0.7271942446043165,1.0102866733412752,1.0,0.00025729749999999635,1.0271410864978898,0.010548495313038099,0.034651089445609996,0.026423912795105226,0.3811508532514629
"REACT_OFF_LABEL_USE, SERIOUS_NO",AGE_41_65,0.10263,0.25194,0.02527,0.24622430088668032,0.9773132527057249,1.0,-0.0005866021999999978,0.9924172414684591,-0.02521594879481039,0.07673853628909809,-0.007640696084966017,0.17326298000593443
"AGE_41_65, REACT_OFF_LABEL_USE",SERIOUS_YES,0.03475,0.28021,0.00948,0.27280575539568347,0.9735760872048944,1.0,-0.00025729750000000155,0.9898180648990899,-0.027349184073861745,0.03103312819169831,-0.010286673341275298,0.15331876221302676
"REACT_OFF_LABEL_USE, SERIOUS_YES",AGE_41_65,0.03729,0.25194,0.00948,0.254223652453741,1.0090642710714497,1.0,8.515740000000077e-05,1.003062114347357,0.009330793386654242,0.03388739946380697,0.003052766427480435,0.14592582956099767
"REACT_OFF_LABEL_USE, SERIOUS_YES",SEX_OTHER,0.03729,1.0,0.03729,1.0,1.0,1.0,0.0,inf,0.0,0.03729,0.0,0.518645
"REACT_OFF_LABEL_USE, SEX_OTHER",SERIOUS_YES,0.13992,0.28021,0.03729,0.2665094339622642,0.9511060774499988,1.0,-0.0019169831999999998,0.9813214147909968,-0.05639949793238864,0.0974036150872427,-0.019034115558337627,0.19979409815953397
REACT_OFF_LABEL_USE,"SEX_OTHER, SERIOUS_YES",0.13992,0.28021,0.03729,0.2665094339622642,0.9511060774499988,1.0,-0.0019169831999999998,0.9813214147909968,-0.05639949793238864,0.0974036150872427,-0.019034115558337627,0.19979409815953397
"REACT_OFF_LABEL_USE, SERIOUS_YES",nan,0.03729,0.35861,0.01036,0.277822472512738,0.7747203717485235,1.0,-0.0030125668999999994,0.888133423691051,-0.23198141417734958,0.026871401151631478,-0.12595694895034532,0.15335589758762022
"REACT_OFF_LABEL_USE, nan",SERIOUS_YES,0.04735,0.28021,0.01036,0.21879619852164728,0.7808293726906508,1.0,-0.002907943500000003,0.9213856853203568,-0.22758496008283394,0.0326607818411097,-0.08532183203205483,0.1278842346592748
"AGE_65PLUS, REACT_OFF_LABEL_USE",SEX_OTHER,0.03144,1.0,0.03144,1.0,1.0,1.0,0.0,inf,0.0,0.03144000000000001,0.0,0.51572
"REACT_OFF_LABEL_USE, SEX_OTHER",AGE_65PLUS,0.13992,0.22617,0.03144,0.2246998284734134,0.9934997058558315,1.0,-0.00020570639999999835,0.9981037389380532,-0.007549794723908022,0.09394890183774093,-0.00189986369950325,0.18185515365838067
REACT_OFF_LABEL_USE,"AGE_65PLUS, SEX_OTHER",0.13992,0.22617,0.03144,0.2246998284734134,0.9934997058558315,1.0,-0.00020570639999999835,0.9981037389380532,-0.007549794723908022,0.09394890183774093,-0.00189986369950325,0.18185515365838067
"AGE_65PLUS, REACT_OFF_LABEL_USE",SERIOUS_NO,0.03144,0.71979,0.0215,0.6838422391857505,0.950057988004488,1.0,-0.001130197600000004,0.8862980281690136,-0.05147970157706609,0.029462952050758492,-0.12828864356821512,0.3568560311643058
"REACT_OFF_LABEL_USE, SERIOUS_NO",AGE_65PLUS,0.10263,0.22617,0.0215,0.20949040241644742,0.9262519450698475,1.0,-0.001711827100000004,0.9789001959817577,-0.0814950778499663,0.06996420436055972,-0.021554601893894763,0.15227581976948293
"AGE_65PLUS, REACT_OFF_LABEL_USE",SERIOUS_YES,0.03144,0.28021,0.00994,0.3161577608142493,1.128288643568214,1.0,0.0011301975999999988,1.052567330232558,0.11739280151047514,0.032945543734049246,0.04994201199551158,0.17581557788401697
"REACT_OFF_LABEL_USE, SERIOUS_YES",AGE_65PLUS,0.03729,0.22617,0.00994,0.2665593993027621,1.178579826249114,1.0,0.0015061207000000004,1.0550683985374771,0.15739028075235392,0.03920795203534237,0.05219415026913161,0.1552543205117958
REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION,SEX_OTHER,0.03966,1.0,0.03966,1.0,1.0,1.0,0.0,inf,0.0,0.03966,0.0,0.51983
REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION,SERIOUS_NO,0.03966,0.71979,0.03038,0.7660110943015633,1.0642146935933583,1.0,0.0018331285999999974,1.1975354094827586,0.06283189313177051,0.04166952418834954,0.164951623073992,0.40410892452473796
REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION,nan,0.03966,0.35861,0.01559,0.3930912758446798,1.0961525775764196,1.0,0.0013675274000000005,1.0568145990859994,0.09134081935889105,0.04073899864116232,0.05376023300126258,0.2182823435356803
REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION,AGE_41_65,0.03966,0.25194,0.00947,0.2387796268280383,0.9477638597604124,1.0,-0.0005219404000000004,0.9827114806227227,-0.054276294683720396,0.03356608655584305,-0.017592670603911047,0.13818397075306812
REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION,SERIOUS_YES,0.03966,0.28021,0.00928,0.23398890569843672,0.8350483769260081,1.0,-0.001833128600000001,0.9396600197498354,-0.17060161038483485,0.029878618113912233,-0.0642146935933582,0.1335534621636611
"REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION, SEX_OTHER",SERIOUS_NO,0.03966,0.71979,0.03038,0.7660110943015633,1.0642146935933583,1.0,0.0018331285999999974,1.1975354094827586,0.06283189313177051,0.04166952418834954,0.164951623073992,0.40410892452473796
"REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION, SERIOUS_NO",SEX_OTHER,0.03038,1.0,0.03038,1.0,1.0,1.0,0.0,inf,0.0,0.03038,0.0,0.51519
REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION,"SEX_OTHER, SERIOUS_NO",0.03966,0.71979,0.03038,0.7660110943015633,1.0642146935933583,1.0,0.0018331285999999974,1.1975354094827586,0.06283189313177051,0.04166952418834954,0.164951623073992,0.40410892452473796
"REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION, SEX_OTHER",nan,0.03966,0.35861,0.01559,0.3930912758446798,1.0961525775764196,1.0,0.0013675274000000005,1.0568145990859994,0.09134081935889105,0.04073899864116232,0.05376023300126258,0.2182823435356803
"REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION, nan",SEX_OTHER,0.01559,1.0,0.01559,1.0,1.0,1.0,0.0,inf,0.0,0.01559,0.0,0.507795
REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION,"SEX_OTHER, nan",0.03966,0.35861,0.01559,0.3930912758446798,1.0961525775764196,1.0,0.0013675274000000005,1.0568145990859994,0.09134081935889105,0.04073899864116232,0.05376023300126258,0.2182823435356803
"REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION, nan",SERIOUS_NO,0.01559,0.71979,0.01214,0.7787042976266838,1.0818492860788338,1.0,0.0009184738999999994,1.2662243188405797,0.07685499808572477,0.016785576019025496,0.21025051792114405,0.3977851639983264
"REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION, SERIOUS_NO",nan,0.03038,0.35861,0.01214,0.3996050032916392,1.1143163974558412,1.0,0.0012454282000000007,1.0682800548245612,0.10580311239305121,0.03221440891601433,0.06391587535140748,0.21672896772317385
REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION,"nan, SERIOUS_NO",0.03966,0.27258,0.01214,0.30610186585980836,1.122979917307977,1.0,0.0013294772,1.0483094912790696,0.1140347431179903,0.04045318227257581,0.04608323370241178,0.17531962469012136
"REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION, REACT_OFF_LABEL_USE",SEX_OTHER,0.006,1.0,0.006,1.0,1.0,1.0,0.0,inf,0.0,0.006,0.0,0.503
"REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION, REACT_OFF_LABEL_USE",SERIOUS_NO,0.006,0.71979,0.00439,0.7316666666666666,1.016500182923723,1.0,7.12599999999992e-05,1.044260869565217,0.01633032821072201,0.006085389520377044,0.042384878008160085,0.36888283388210447
"REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION, REACT_OFF_LABEL_USE",nan,0.006,0.35861,0.0038,0.6333333333333333,1.7660782837437141,1.0,0.0016483399999999999,1.7492454545454545,0.4363920364291009,0.010531858873091101,0.4283249401040448,0.3219649015178978
"REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION, nan",REACT_OFF_LABEL_USE,0.01559,0.13992,0.0038,0.24374599101988453,1.7420382434239892,1.0,0.0016186472,1.1372898388464798,0.43270567088274625,0.025047788543932505,0.12071666707734693,0.13545218361743228
"AGE_41_65, REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION",SEX_OTHER,0.00947,1.0,0.00947,1.0,1.0,1.0,0.0,inf,0.0,0.00947,0.0,0.504735
"REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION, SEX_OTHER",AGE_41_65,0.03966,0.25194,0.00947,0.2387796268280383,0.9477638597604124,1.0,-0.0005219404000000004,0.9827114806227227,-0.054276294683720396,0.03356608655584305,-0.017592670603911047,0.13818397075306812
REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION,"AGE_41_65, SEX_OTHER",0.03966,0.25194,0.00947,0.2387796268280383,0.9477638597604124,1.0,-0.0005219404000000004,0.9827114806227227,-0.054276294683720396,0.03356608655584305,-0.017592670603911047,0.13818397075306812
"AGE_41_65, REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION",SERIOUS_NO,0.00947,0.71979,0.00696,0.7349524815205914,1.0210651461128821,1.0,0.00014358869999999985,1.0572066533864544,0.02082779960710687,0.009635885366191333,0.054111136364124804,0.3723109842271402
"REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION, SERIOUS_NO",AGE_41_65,0.03038,0.25194,0.00696,0.22909809084924293,0.9093359166835077,1.0,-0.0006939372000000004,0.9703698889837745,-0.09323989366787938,0.0252760023242301,-0.030534862378361453,0.12836185799904395
"REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION, DRUG_DUPIXENT",SEX_OTHER,0.00716,1.0,0.00716,1.0,1.0,1.0,0.0,inf,0.0,0.00716,0.0,0.50358
"REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION, DRUG_DUPIXENT",SERIOUS_NO,0.00716,0.71979,0.00688,0.9608938547486033,1.334964162809435,1.0,0.0017263035999999995,7.165369999999997,0.2527257372086464,0.00955462663352174,0.8604398656315025,0.48522609907715947
"REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION, SERIOUS_NO",DRUG_DUPIXENT,0.03038,0.13125,0.00688,0.22646477946017116,1.7254459387441612,1.0,0.0028926249999999994,1.123090425531915,0.43361283825886227,0.04445880452342488,0.1095997461412042,0.13944191353960939
"AGE_41_65, REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION",DRUG_DUPIXENT,0.00947,0.13125,0.00216,0.22808870116156285,1.7378186755166694,1.0,0.0009170625000000001,1.1254531463748292,0.42862505145954416,0.015588914549653578,0.11146900853129536,0.12227292200935286
"REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION, DRUG_DUPIXENT",AGE_41_65,0.00716,0.25194,0.00216,0.3016759776536313,1.197411993544619,1.0,0.00035610960000000006,1.07122192,0.1660545058172068,0.008406631898497705,0.06648661558381855,0.1551247237637054
"REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION, AGE_19_40",SEX_OTHER,0.00459,1.0,0.00459,1.0,1.0,1.0,0.0,inf,0.0,0.00459,0.0,0.502295
"REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION, AGE_19_40",SERIOUS_NO,0.00459,0.71979,0.00378,0.8235294117647058,1.1441245526677306,1.0,0.0004761638999999994,1.587856666666666,0.12655015090694843,0.005245628642797668,0.37022023398417553,0.41439047173072535
"REACT_CONDITION_AGGRAVATED, REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION",SEX_OTHER,0.00369,1.0,0.00369,1.0,1.0,1.0,0.0,inf,0.0,0.00369,0.0,0.501845
"REACT_CONDITION_AGGRAVATED, REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION",nan,0.00369,0.35861,0.00276,0.7479674796747967,2.0857407202108047,1.0,0.0014367291,2.5448699999999995,0.522481980246239,0.0076764754964677075,0.6070526195837115,0.37783193146618727
"REACT_CONDITION_AGGRAVATED, REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION",SERIOUS_NO,0.00369,0.71979,0.0027,0.7317073170731707,1.0165566582936283,1.0,4.397489999999988e-05,1.0444190909090907,0.01634732161676582,0.0037459418962790315,0.04252994922797429,0.3677292055711371
"REACT_CONDITION_AGGRAVATED, REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION",REACT_OFF_LABEL_USE,0.00369,0.13992,0.00234,0.6341463414634146,4.532206557056995,1.0,0.0018236952000000002,2.3508853333333333,0.7822434012274524,0.016564026332554684,0.5746283386003799,0.3254350918294775
"REACT_CONDITION_AGGRAVATED, REACT_OFF_LABEL_USE",REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION,0.00893,0.03966,0.00234,0.2620380739081747,6.607112302273693,1.0,0.0019858362,1.3013408497723824,0.8562946600320347,0.050594594594594595,0.23156181551135502,0.1605197933837394
"REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION, REACT_OFF_LABEL_USE",REACT_CONDITION_AGGRAVATED,0.006,0.04215,0.00234,0.39,9.252669039145907,1.0,0.0020871,1.5702459016393442,0.897306918433679,0.051080550098231835,0.3631570705225244,0.22275800711743773
"REACT_INAPPROPRIATE_SCHEDULE_OF_PRODUCT_ADMINISTRATION, REACT_ARTHRALGIA",SEX_OTHER,0.00326,1.0,0.00326,1.0,1.0,1.0,0.0,inf,0.0,0.00326,0.0,0.50163
